"ID";NAME;TRADEDATE;OPEN;HIGH;LOW;CLOSE;VALUE;DURATION;YIELD
MCFTR;Индекс МосБиржи полной доходности «брутто»;2003-05-27;422,57;422,57;422,57;422,57;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2003-05-28;426,61;426,61;426,61;426,61;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2003-05-29;420,56;420,56;420,56;420,56;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2003-05-30;421,08;421,08;421,08;421,08;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2003-06-02;413,64;413,64;413,64;413,64;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2003-06-03;420,06;420,06;420,06;420,06;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2003-06-04;423,82;423,82;423,82;423,82;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2003-06-05;420,07;420,07;420,07;420,07;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2003-06-06;431,39;431,39;431,39;431,39;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2003-06-09;437,14;437,14;437,14;437,14;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2003-06-10;421,49;421,49;421,49;421,49;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2003-06-11;430,09;430,09;430,09;430,09;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2003-06-16;452,34;452,34;452,34;452,34;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2003-06-17;456,74;456,74;456,74;456,74;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2003-06-18;451,9;451,9;451,9;451,9;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2003-06-19;441,21;441,21;441,21;441,21;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2003-06-20;443,57;443,57;443,57;443,57;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2003-06-21;447,04;447,04;447,04;447,04;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2003-06-23;441,19;441,19;441,19;441,19;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2003-06-24;443,59;443,59;443,59;443,59;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2003-06-25;455,1;455,1;455,1;455,1;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2003-06-26;448,15;448,15;448,15;448,15;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2003-06-27;451,02;451,02;451,02;451,02;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2003-06-30;455,44;455,44;455,44;455,44;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2003-07-01;455,16;455,16;455,16;455,16;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2003-07-02;467,98;467,98;467,98;467,98;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2003-07-03;460,98;460,98;460,98;460,98;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2003-07-04;466,48;466,48;466,48;466,48;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2003-07-07;468,05;468,05;468,05;468,05;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2003-07-08;463,13;463,13;463,13;463,13;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2003-07-09;446,69;446,69;446,69;446,69;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2003-07-10;433,37;433,37;433,37;433,37;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2003-07-11;427,26;427,26;427,26;427,26;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2003-07-14;439,3;439,3;439,3;439,3;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2003-07-15;438,55;438,55;438,55;438,55;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2003-07-16;410,24;410,24;410,24;410,24;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2003-07-17;391,93;391,93;391,93;391,93;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2003-07-18;398,8;398,8;398,8;398,8;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2003-07-21;410,13;410,13;410,13;410,13;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2003-07-22;419,1;419,1;419,1;419,1;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2003-07-23;413,98;413,98;413,98;413,98;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2003-07-24;426,8;426,8;426,8;426,8;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2003-07-25;428,11;428,11;428,11;428,11;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2003-07-28;427,96;427,96;427,96;427,96;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2003-07-29;417,07;417,07;417,07;417,07;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2003-07-30;422,43;422,43;422,43;422,43;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2003-07-31;430,3;430,3;430,3;430,3;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2003-08-01;419,22;419,22;419,22;419,22;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2003-08-04;421,65;421,65;421,65;421,65;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2003-08-05;424,41;424,41;424,41;424,41;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2003-08-06;431,9;431,9;431,9;431,9;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2003-08-07;431,97;431,97;431,97;431,97;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2003-08-08;433,47;433,47;433,47;433,47;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2003-08-11;442,96;442,96;442,96;442,96;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2003-08-12;447,28;447,28;447,28;447,28;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2003-08-13;453,36;453,36;453,36;453,36;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2003-08-14;457,76;457,76;457,76;457,76;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2003-08-15;464,33;464,33;464,33;464,33;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2003-08-18;474,91;474,91;474,91;474,91;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2003-08-19;476,17;476,17;476,17;476,17;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2003-08-20;469,87;469,87;469,87;469,87;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2003-08-21;478,31;478,31;478,31;478,31;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2003-08-22;479,96;479,96;479,96;479,96;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2003-08-25;477,4;477,4;477,4;477,4;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2003-08-26;471,13;471,13;471,13;471,13;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2003-08-27;469,98;469,98;469,98;469,98;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2003-08-28;476,35;476,35;476,35;476,35;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2003-08-29;484;484;484;484;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2003-09-01;491,9;491,9;491,9;491,9;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2003-09-02;501,03;501,03;501,03;501,03;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2003-09-03;495,11;495,11;495,11;495,11;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2003-09-04;502,29;502,29;502,29;502,29;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2003-09-05;497,82;497,82;497,82;497,82;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2003-09-08;492,8;492,8;492,8;492,8;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2003-09-09;490,25;490,25;490,25;490,25;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2003-09-10;495,32;495,32;495,32;495,32;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2003-09-11;491,88;491,88;491,88;491,88;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2003-09-12;498,22;498,22;498,22;498,22;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2003-09-15;505,8;505,8;505,8;505,8;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2003-09-16;507,08;507,08;507,08;507,08;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2003-09-17;502,12;502,12;502,12;502,12;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2003-09-18;501,86;501,86;501,86;501,86;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2003-09-19;497,37;497,37;497,37;497,37;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2003-09-22;492,65;492,65;492,65;492,65;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2003-09-23;504,52;504,52;504,52;504,52;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2003-09-24;507,72;507,72;507,72;507,72;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2003-09-25;503,83;503,83;503,83;503,83;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2003-09-26;502,62;502,62;502,62;502,62;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2003-09-29;516,03;516,03;516,03;516,03;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2003-09-30;515,17;515,17;515,17;515,17;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2003-10-01;521,11;521,11;521,11;521,11;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2003-10-02;533,25;533,25;533,25;533,25;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2003-10-03;535,8;535,8;535,8;535,8;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2003-10-06;540,56;540,56;540,56;540,56;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2003-10-07;546,32;546,32;546,32;546,32;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2003-10-08;567,52;567,52;567,52;567,52;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2003-10-09;559,35;559,35;559,35;559,35;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2003-10-10;550,64;550,64;550,64;550,64;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2003-10-13;567,38;567,38;567,38;567,38;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2003-10-14;570,67;570,67;570,67;570,67;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2003-10-15;572,16;572,16;572,16;572,16;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2003-10-16;580,1;580,1;580,1;580,1;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2003-10-17;583,1;583,1;583,1;583,1;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2003-10-20;579,67;579,67;579,67;579,67;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2003-10-21;553,45;553,45;553,45;553,45;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2003-10-22;527,12;527,12;527,12;527,12;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2003-10-23;530,91;530,91;530,91;530,91;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2003-10-24;536;536;536;536;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2003-10-27;500,42;500,42;500,42;500,42;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2003-10-28;509,67;509,67;509,67;509,67;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2003-10-29;498,35;498,35;498,35;498,35;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2003-10-30;448,76;448,76;448,76;448,76;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2003-10-31;468,85;468,85;468,85;468,85;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2003-11-03;506,25;506,25;506,25;506,25;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2003-11-04;502,78;502,78;502,78;502,78;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2003-11-05;493,1;493,1;493,1;493,1;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2003-11-06;492,89;492,89;492,89;492,89;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2003-11-10;493,72;493,72;493,72;493,72;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2003-11-11;482,61;482,61;482,61;482,61;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2003-11-12;474,82;474,82;474,82;474,82;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2003-11-13;475,43;475,43;475,43;475,43;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2003-11-14;472,57;472,57;472,57;472,57;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2003-11-17;461,77;461,77;461,77;461,77;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2003-11-18;441,18;441,18;441,18;441,18;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2003-11-19;429,26;429,26;429,26;429,26;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2003-11-20;446,15;446,15;446,15;446,15;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2003-11-21;455,32;455,32;455,32;455,32;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2003-11-24;469,92;469,92;469,92;469,92;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2003-11-25;480,71;480,71;480,71;480,71;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2003-11-26;486,74;486,74;486,74;486,74;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2003-11-27;488,51;488,51;488,51;488,51;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2003-11-28;484,73;484,73;484,73;484,73;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2003-12-01;484,21;484,21;484,21;484,21;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2003-12-02;493,98;493,98;493,98;493,98;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2003-12-03;503,53;503,53;503,53;503,53;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2003-12-04;495,53;495,53;495,53;495,53;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2003-12-05;494,42;494,42;494,42;494,42;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2003-12-08;494,69;494,69;494,69;494,69;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2003-12-09;501,74;501,74;501,74;501,74;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2003-12-10;501,74;501,74;501,74;501,74;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2003-12-11;499,36;499,36;499,36;499,36;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2003-12-15;506,22;506,22;506,22;506,22;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2003-12-16;497,54;497,54;497,54;497,54;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2003-12-17;500,82;500,82;500,82;500,82;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2003-12-18;509,94;509,94;509,94;509,94;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2003-12-19;519,73;519,73;519,73;519,73;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2003-12-22;521,95;521,95;521,95;521,95;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2003-12-23;516,85;516,85;516,85;516,85;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2003-12-24;511,65;511,65;511,65;511,65;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2003-12-25;513,56;513,56;513,56;513,56;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2003-12-26;517,58;517,58;517,58;517,58;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2003-12-29;518,81;518,81;518,81;518,81;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2003-12-30;514,71;514,71;514,71;514,71;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2003-12-31;514,71;514,71;514,71;514,71;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2004-01-05;542,19;542,19;542,19;542,19;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2004-01-06;543,94;543,94;543,94;543,94;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2004-01-08;533,57;533,57;533,57;533,57;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2004-01-09;549,69;549,69;549,69;549,69;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2004-01-12;536,85;536,85;536,85;536,85;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2004-01-13;531,93;531,93;531,93;531,93;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2004-01-14;542,45;542,45;542,45;542,45;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2004-01-15;523,81;523,81;523,81;523,81;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2004-01-16;532,49;532,49;532,49;532,49;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2004-01-19;539,17;539,17;539,17;539,17;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2004-01-20;541,87;541,87;541,87;541,87;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2004-01-21;546,98;546,98;546,98;546,98;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2004-01-22;553,17;553,17;553,17;553,17;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2004-01-23;563,62;563,62;563,62;563,62;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2004-01-26;556,89;556,89;556,89;556,89;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2004-01-27;561;561;561;561;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2004-01-28;556,33;556,33;556,33;556,33;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2004-01-29;562,15;562,15;562,15;562,15;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2004-01-30;551,72;551,72;551,72;551,72;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2004-02-02;542,56;542,56;542,56;542,56;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2004-02-03;551,02;551,02;551,02;551,02;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2004-02-04;557,56;557,56;557,56;557,56;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2004-02-05;547,79;547,79;547,79;547,79;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2004-02-06;549,09;549,09;549,09;549,09;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2004-02-09;552,83;552,83;552,83;552,83;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2004-02-10;550,29;550,29;550,29;550,29;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2004-02-11;552,02;552,02;552,02;552,02;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2004-02-12;566,72;566,72;566,72;566,72;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2004-02-13;569,07;569,07;569,07;569,07;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2004-02-16;570,77;570,77;570,77;570,77;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2004-02-17;572,98;572,98;572,98;572,98;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2004-02-18;575,76;575,76;575,76;575,76;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2004-02-19;570,86;570,86;570,86;570,86;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2004-02-20;576,44;576,44;576,44;576,44;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2004-02-24;574,01;574,01;574,01;574,01;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2004-02-25;578,29;578,29;578,29;578,29;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2004-02-26;582,38;582,38;582,38;582,38;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2004-02-27;591,09;591,09;591,09;591,09;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2004-03-01;606,71;606,71;606,71;606,71;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2004-03-02;600,29;600,29;600,29;600,29;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2004-03-03;591,9;591,9;591,9;591,9;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2004-03-04;592,34;592,34;592,34;592,34;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2004-03-05;598,18;598,18;598,18;598,18;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2004-03-09;605,84;605,84;605,84;605,84;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2004-03-10;594,13;594,13;594,13;594,13;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2004-03-11;582,48;582,48;582,48;582,48;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2004-03-12;586,86;586,86;586,86;586,86;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2004-03-15;583,54;583,54;583,54;583,54;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2004-03-16;593,73;593,73;593,73;593,73;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2004-03-17;609,02;609,02;609,02;609,02;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2004-03-18;617,29;617,29;617,29;617,29;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2004-03-19;630,95;630,95;630,95;630,95;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2004-03-22;620,14;620,14;620,14;620,14;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2004-03-23;624,26;624,26;624,26;624,26;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2004-03-24;617,19;617,19;617,19;617,19;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2004-03-25;618,01;618,01;618,01;618,01;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2004-03-26;619,68;619,68;619,68;619,68;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2004-03-29;633,32;633,32;633,32;633,32;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2004-03-30;635,74;635,74;635,74;635,74;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2004-03-31;644,64;644,64;644,64;644,64;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2004-04-01;646,29;646,29;646,29;646,29;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2004-04-02;656,68;656,68;656,68;656,68;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2004-04-05;664,54;664,54;664,54;664,54;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2004-04-06;654,71;654,71;654,71;654,71;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2004-04-07;669,01;669,01;669,01;669,01;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2004-04-08;678,54;678,54;678,54;678,54;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2004-04-09;678,69;678,69;678,69;678,69;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2004-04-12;681,48;681,48;681,48;681,48;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2004-04-13;661,18;661,18;661,18;661,18;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2004-04-14;644,5;644,5;644,5;644,5;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2004-04-15;651,86;651,86;651,86;651,86;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2004-04-16;637,07;637,07;637,07;637,07;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2004-04-19;640,33;640,33;640,33;640,33;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2004-04-20;644,5;644,5;644,5;644,5;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2004-04-21;614,95;614,95;614,95;614,95;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2004-04-22;604,33;604,33;604,33;604,33;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2004-04-23;601,75;601,75;601,75;601,75;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2004-04-26;599,84;599,84;599,84;599,84;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2004-04-27;607,52;607,52;607,52;607,52;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2004-04-28;599,15;599,15;599,15;599,15;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2004-04-29;559,3;559,3;559,3;559,3;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2004-04-30;561,78;561,78;561,78;561,78;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2004-05-05;577,91;577,91;577,91;577,91;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2004-05-06;571,15;571,15;571,15;571,15;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2004-05-07;545,79;545,79;545,79;545,79;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2004-05-11;523,32;523,32;523,32;523,32;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2004-05-12;540,72;540,72;540,72;540,72;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2004-05-13;547,43;547,43;547,43;547,43;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2004-05-14;537,17;537,17;537,17;537,17;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2004-05-17;560,59;560,59;560,59;560,59;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2004-05-18;559,09;559,09;559,09;559,09;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2004-05-19;576,59;576,59;576,59;576,59;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2004-05-20;576,14;576,14;576,14;576,14;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2004-05-21;577,38;577,38;577,38;577,38;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2004-05-24;581,95;581,95;581,95;581,95;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2004-05-25;559,03;559,03;559,03;559,03;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2004-05-26;569,2;569,2;569,2;569,2;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2004-05-27;559,99;559,99;559,99;559,99;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2004-05-28;530,86;530,86;530,86;530,86;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2004-05-31;535,4;535,4;535,4;535,4;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2004-06-01;512,99;512,99;512,99;512,99;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2004-06-02;533,88;533,88;533,88;533,88;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2004-06-03;535,89;535,89;535,89;535,89;0;;
MCFTR;Индекс МосБиржи полной доходности «брутто»;2004-06-04;522,29;522,29;522,29;522,29;0;;
