"Дата","Цена","Откр.","Макс.","Мин.","Объём","Изм. %"
"26.06.2017","25,4","25,3","25,4","25,3","68,10K","-0,78%"
"23.06.2017","25,6","25,6","25,6","25,5","9,50K","-0,39%"
"22.06.2017","25,7","25,8","25,8","25,5","17,40K","0,39%"
"21.06.2017","25,6","25,7","25,7","25,5","24,60K","-0,39%"
"20.06.2017","25,7","26,0","26,0","25,1","101,00K","2,39%"
"19.06.2017","25,1","24,8","25,1","24,8","13,80K","1,62%"
"16.06.2017","24,7","24,8","24,8","24,6","42,40K","0,41%"
"15.06.2017","24,6","24,6","24,6","24,4","40,00K","0,41%"
"14.06.2017","24,5","24,5","24,5","24,4","4,40K","0,41%"
"13.06.2017","24,4","24,3","24,4","24,3","6,60K","-0,41%"
"09.06.2017","24,5","24,5","24,5","24,4","30,20K","0,41%"
"08.06.2017","24,4","24,4","24,4","24,3","16,10K","0,41%"
"07.06.2017","24,3","24,2","24,3","24,2","55,50K","0,41%"
"06.06.2017","24,2","24,2","24,3","24,2","16,30K","-0,41%"
"05.06.2017","24,3","24,2","24,3","24,2","13,00K","0,00%"
"02.06.2017","24,3","24,3","25,2","24,2","8,10K","1,25%"
"01.06.2017","24,0","25,6","25,6","24,0","6,10K","-0,41%"
"31.05.2017","24,1","24,1","24,1","24,1","1,50K","0,00%"
"30.05.2017","24,1","24,0","24,1","24,0","5,70K","0,42%"
"29.05.2017","24,0","24,1","24,1","24,0","11,20K","-0,41%"
"26.05.2017","24,1","24,1","24,1","24,1","59,90K","0,84%"
"25.05.2017","23,9","23,7","23,9","23,7","3,60K","0,42%"
"24.05.2017","23,8","23,8","25,6","23,7","4,70K","0,00%"
"23.05.2017","23,8","23,9","23,9","23,7","10,10K","0,00%"
"22.05.2017","23,8","23,6","23,8","23,6","11,20K","-0,42%"
"19.05.2017","23,9","23,9","23,9","23,8","6,90K","0,00%"
"18.05.2017","23,9","23,9","24,0","23,8","108,30K","0,84%"
"17.05.2017","23,7","23,8","23,9","23,7","15,10K","-0,42%"
"16.05.2017","23,8","23,8","23,8","23,8","14,50K","0,00%"
"15.05.2017","23,8","23,8","23,9","23,7","19,00K","-0,83%"
"12.05.2017","24,0","24,0","24,1","24,0","4,80K","0,42%"
"11.05.2017","23,9","24,0","24,1","23,9","5,10K","-2,05%"
"10.05.2017","24,4","24,5","24,5","24,3","4,40K","-0,41%"
"05.05.2017","24,5","24,6","24,6","24,5","15,20K","0,41%"
"04.05.2017","24,4","24,1","24,4","24,1","30,00K","1,67%"
"03.05.2017","24,0","24,0","24,0","24,0","3,10K","0,42%"
"02.05.2017","23,9","23,9","24,1","23,9","24,10K","0,00%"
"28.04.2017","23,9","23,9","24,0","23,9","12,90K","0,00%"
"27.04.2017","23,9","23,9","23,9","23,8","5,00K","-0,42%"
"26.04.2017","24,0","23,6","24,0","23,6","12,60K","1,69%"
"25.04.2017","23,6","23,3","23,6","23,3","10,30K","1,29%"
"24.04.2017","23,3","23,4","23,4","23,3","12,50K","0,00%"
"21.04.2017","23,3","23,3","23,4","23,3","15,60K","0,43%"
"20.04.2017","23,2","23,1","23,2","23,1","9,50K","-0,43%"
"19.04.2017","23,3","23,2","23,3","23,2","44,80K","0,87%"
"18.04.2017","23,1","23,1","23,2","23,1","9,60K","0,00%"
"17.04.2017","23,1","23,0","23,1","22,9","520,20K","0,00%"
"14.04.2017","23,1","23,1","23,2","23,1","6,30K","-0,43%"
"13.04.2017","23,2","23,2","23,2","23,2","4,20K","-0,85%"
"12.04.2017","23,4","23,6","23,6","23,4","99,80K","-0,43%"
"11.04.2017","23,5","23,6","23,6","23,5","50,70K","-0,84%"
"10.04.2017","23,7","23,8","23,8","23,6","36,20K","0,42%"
"07.04.2017","23,6","23,5","23,6","23,5","43,90K","1,29%"
"06.04.2017","23,3","23,2","23,3","23,2","6,30K","-0,43%"
"05.04.2017","23,4","23,1","23,4","23,1","5,00K","0,43%"
"04.04.2017","23,3","23,3","23,3","23,2","54,70K","0,00%"
"03.04.2017","23,3","23,3","23,4","23,3","6,80K","-0,43%"
"31.03.2017","23,4","23,2","23,5","23,2","23,10K","0,86%"
"30.03.2017","23,2","23,4","23,4","23,2","17,50K","-1,28%"
"29.03.2017","23,5","23,6","23,6","23,5","10,90K","0,00%"
"28.03.2017","23,5","23,5","23,5","23,4","20,60K","0,86%"
"27.03.2017","23,3","23,2","23,3","23,2","228,10K","-1,27%"
"24.03.2017","23,6","23,6","23,6","23,6","18,40K","-0,84%"
"23.03.2017","23,8","23,7","23,8","23,7","211,90K","-0,42%"
"22.03.2017","23,9","23,7","23,9","23,6","16,90K","0,84%"
"21.03.2017","23,7","23,9","23,9","23,7","9,60K","-0,84%"
"20.03.2017","23,9","23,9","24,0","23,9","5,90K","-0,83%"
"17.03.2017","24,1","24,1","24,2","24,1","8,20K","0,00%"
"16.03.2017","24,1","24,4","24,4","24,1","12,40K","-2,03%"
"15.03.2017","24,6","24,6","24,6","24,6","4,40K","0,00%"
"14.03.2017","24,6","24,6","24,6","24,6","12,00K","0,00%"
"13.03.2017","24,6","24,5","24,6","24,5","5,20K","0,41%"
"10.03.2017","24,5","24,6","24,6","24,5","10,10K","-0,41%"
"09.03.2017","24,6","24,4","24,6","24,4","508,40K","1,65%"
"07.03.2017","24,2","24,3","24,3","24,1","20,70K","0,41%"
"06.03.2017","24,1","24,3","24,3","24,1","27,60K","-1,23%"
"03.03.2017","24,4","24,6","24,6","24,4","24,60K","-0,81%"
"02.03.2017","24,6","24,5","24,7","24,5","77,50K","0,00%"
"01.03.2017","24,6","24,3","24,6","24,2","34,20K","1,65%"
"28.02.2017","24,2","24,1","24,2","24,1","10,40K","0,41%"
"27.02.2017","24,1","24,1","24,1","23,9","25,80K","0,00%"
"24.02.2017","24,1","24,0","24,2","24,0","11,80K","0,42%"
"22.02.2017","24,0","23,9","24,0","23,9","6,90K","0,42%"
"21.02.2017","23,9","23,9","24,0","23,8","8,30K","-0,42%"
"20.02.2017","24,0","24,1","24,1","24,0","28,30K","0,42%"
"17.02.2017","23,9","23,2","23,9","23,1","26,00K","0,84%"
"16.02.2017","23,7","23,7","23,7","23,6","12,20K","0,85%"
"15.02.2017","23,5","23,4","23,7","23,3","14,00K","0,43%"
"14.02.2017","23,4","24,1","24,1","23,4","305,40K","-1,27%"
"13.02.2017","23,7","23,7","23,7","23,6","6,60K","-0,42%"
"10.02.2017","23,8","23,9","23,9","23,7","7,40K","0,42%"
"09.02.2017","23,7","23,8","23,8","23,7","9,50K","-0,84%"
"08.02.2017","23,9","24,0","24,0","23,8","15,10K","0,00%"
"07.02.2017","23,9","23,8","24,0","23,8","9,60K","0,42%"
"06.02.2017","23,8","23,7","23,8","23,7","2,80K","0,42%"
"03.02.2017","23,7","23,7","23,8","23,7","21,70K","-0,42%"
"02.02.2017","23,8","23,9","23,9","23,7","13,30K","-1,24%"
"01.02.2017","24,1","24,2","24,2","24,1","1,90K","0,42%"
"31.01.2017","24,0","25,4","25,4","23,9","4,00K","0,42%"
"30.01.2017","23,9","24,2","24,2","23,9","5,10K","-0,42%"
"27.01.2017","24,0","24,3","24,4","24,0","24,40K","-1,64%"
"26.01.2017","24,4","24,0","24,4","24,0","61,50K","2,09%"
"25.01.2017","23,9","23,7","23,9","23,7","44,70K","1,27%"
"24.01.2017","23,6","23,6","23,6","23,5","1,50K","-0,42%"
"23.01.2017","23,7","23,6","23,7","23,6","3,20K","-0,42%"
"20.01.2017","23,8","23,8","23,9","23,7","29,30K","0,00%"
"19.01.2017","23,8","23,6","23,9","23,6","208,30K","1,28%"
"18.01.2017","23,5","23,6","23,7","23,5","5,00K","-0,42%"
"17.01.2017","23,6","23,7","23,7","23,4","6,10K","-0,84%"
"16.01.2017","23,8","23,8","25,5","23,7","23,10K","0,00%"
"13.01.2017","23,8","23,7","23,8","23,6","26,60K","1,28%"
"12.01.2017","23,5","23,7","23,7","23,4","7,70K","-2,08%"
"11.01.2017","24,0","23,9","24,0","23,8","23,90K","0,42%"
"10.01.2017","23,9","23,9","23,9","23,8","15,70K","0,42%"
"09.01.2017","23,8","23,9","24,0","23,4","6,80K","0,42%"
"06.01.2017","23,7","23,7","23,7","23,6","1,00K","0,42%"
"05.01.2017","23,6","24,0","24,0","23,6","11,60K","-2,07%"
"04.01.2017","24,1","24,2","24,2","24,0","70,90K","0,84%"
"03.01.2017","23,9","24,1","26,5","23,9","2,30K","-0,42%"
"30.12.2016","24,0","24,0","24,3","24,0","44,10K","0,00%"
"29.12.2016","24,0","23,7","24,0","23,7","257,60K","0,42%"
"28.12.2016","23,9","24,1","24,1","23,9","289,00K","-0,42%"
"27.12.2016","24,0","24,2","24,2","24,0","75,00K","-1,23%"
"26.12.2016","24,3","24,2","24,3","24,2","7,50K","0,00%"
"23.12.2016","24,3","24,1","24,3","24,1","17,20K","0,83%"
"22.12.2016","24,1","24,1","24,2","24,0","47,60K","-0,82%"
"21.12.2016","24,3","24,3","24,3","24,2","14,40K","-0,82%"
"20.12.2016","24,5","24,5","24,5","24,5","4,90K","0,00%"
"19.12.2016","24,5","24,5","24,5","24,5","15,30K","0,41%"
"16.12.2016","24,4","24,5","24,5","24,4","135,70K","-0,81%"
"15.12.2016","24,6","24,3","24,6","24,3","16,50K","1,23%"
"14.12.2016","24,3","24,2","24,3","24,2","12,40K","0,83%"
"13.12.2016","24,1","24,1","24,2","24,1","34,80K","-0,41%"
"12.12.2016","24,2","24,2","24,3","24,1","8,30K","-2,42%"
"09.12.2016","24,8","24,9","24,9","24,8","6,00K","-0,40%"
"08.12.2016","24,9","24,9","24,9","24,8","89,70K","0,81%"
"07.12.2016","24,7","24,8","24,8","24,6","28,50K","0,41%"
"06.12.2016","24,6","24,6","24,7","24,6","22,30K","0,00%"
"05.12.2016","24,6","24,6","24,6","24,5","15,60K","0,00%"
"02.12.2016","24,6","24,6","24,6","24,5","502,90K","0,00%"
"01.12.2016","24,6","24,5","24,6","24,5","43,80K","-1,60%"
"30.11.2016","25,0","25,2","25,2","24,8","20,70K","-0,79%"
"29.11.2016","25,2","25,0","25,2","25,0","2,30K","0,80%"
"28.11.2016","25,0","25,0","25,2","25,0","15,10K","0,00%"
"25.11.2016","25,0","25,0","25,1","25,0","9,00K","0,40%"
"24.11.2016","24,9","24,9","24,9","24,9","1,60K","0,00%"
"23.11.2016","24,9","24,7","24,9","24,7","11,10K","1,22%"
"22.11.2016","24,6","24,6","24,6","24,5","3,40K","0,00%"
"21.11.2016","24,6","24,6","24,6","24,6","38,60K","-0,40%"
"18.11.2016","24,7","24,9","24,9","24,7","13,40K","0,41%"
"17.11.2016","24,6","24,8","24,8","24,6","143,40K","-0,40%"
"16.11.2016","24,7","24,6","25,0","24,6","1,40K","0,41%"
"15.11.2016","24,6","24,9","24,9","24,6","372,00K","-2,38%"
"14.11.2016","25,2","25,0","25,2","25,0","77,70K","1,20%"
"11.11.2016","24,9","24,7","25,0","24,7","7,10K","1,63%"
"10.11.2016","24,5","24,1","24,5","24,1","14,90K","5,15%"
"09.11.2016","23,3","22,0","23,5","22,0","419,30K","-2,10%"
"08.11.2016","23,8","23,8","23,8","23,8","6,70K","0,85%"
"07.11.2016","23,6","23,6","23,7","23,6","31,60K","0,43%"
"03.11.2016","23,5","23,3","23,5","23,3","3,60K","0,43%"
"02.11.2016","23,4","23,3","23,4","23,3","48,30K","0,00%"
"01.11.2016","23,4","23,6","23,6","23,4","0,50K","-0,85%"
"31.10.2016","23,6","23,5","23,6","23,5","2,10K","0,43%"
"28.10.2016","23,5","23,4","23,5","23,4","1,20K","-0,42%"
"27.10.2016","23,6","23,5","23,6","23,5","8,20K","0,43%"
"26.10.2016","23,5","23,4","23,5","23,4","6,70K","0,43%"
"25.10.2016","23,4","23,4","23,4","23,4","12,70K","0,00%"
"24.10.2016","23,4","23,4","23,4","23,4","4,00K","0,00%"
"21.10.2016","23,4","23,3","23,4","23,3","10,80K","0,00%"
"20.10.2016","23,4","23,5","23,5","23,4","25,60K","0,00%"
"19.10.2016","23,4","23,4","23,4","23,4","24,00K","-0,43%"
"18.10.2016","23,5","23,6","23,6","23,5","5,80K","0,00%"
"17.10.2016","23,5","23,4","23,5","23,4","2,30K","-0,42%"
"14.10.2016","23,6","23,5","23,7","23,5","2,50K","0,43%"
"13.10.2016","23,5","23,6","23,6","23,5","12,50K","0,00%"
"12.10.2016","23,5","23,4","23,5","23,4","4,80K","0,43%"
"11.10.2016","23,4","23,5","23,6","23,4","8,10K","-0,85%"
"10.10.2016","23,6","23,6","23,6","23,6","3,70K","0,85%"
"07.10.2016","23,4","23,5","23,6","23,4","6,20K","0,00%"
"06.10.2016","23,4","23,6","23,6","23,4","1,60K","-0,85%"
"05.10.2016","23,6","23,5","23,6","23,5","49,40K","-0,42%"
"04.10.2016","23,7","23,6","23,8","23,6","23,80K","0,42%"
"03.10.2016","23,6","23,7","25,5","23,6","29,10K","-1,26%"
"30.09.2016","23,9","23,9","24,0","22,5","310,70K","-0,42%"
"29.09.2016","24,0","24,1","24,1","24,0","5,10K","-1,23%"
"28.09.2016","24,3","22,5","24,3","22,5","2,20K","0,41%"
"27.09.2016","24,2","24,1","24,2","24,1","8,80K","0,41%"
"26.09.2016","24,1","24,4","24,4","24,1","10,30K","-0,82%"
"23.09.2016","24,3","24,4","24,4","24,2","9,00K","0,00%"
"22.09.2016","24,3","24,2","24,3","24,2","3,70K","0,41%"
"21.09.2016","24,2","24,3","24,3","24,2","3,20K","-0,82%"
"20.09.2016","24,4","24,4","24,5","24,4","9,50K","0,00%"
"19.09.2016","24,4","24,5","24,5","24,3","4,90K","0,00%"
"16.09.2016","24,4","24,4","24,5","24,3","6,00K","0,41%"
"15.09.2016","24,3","24,3","24,4","24,2","34,80K","-0,41%"
"14.09.2016","24,4","24,3","24,4","24,3","9,10K","0,00%"
"13.09.2016","24,4","24,4","24,4","24,4","12,80K","0,83%"
"12.09.2016","24,2","24,4","24,4","24,0","221,40K","-1,22%"
"09.09.2016","24,5","24,5","24,6","24,5","8,40K","0,41%"
"08.09.2016","24,4","24,6","24,6","24,4","10,00K","-1,21%"
"07.09.2016","24,7","24,7","24,7","24,6","8,40K","0,00%"
"06.09.2016","24,7","24,9","24,9","24,7","2,90K","-0,40%"
"05.09.2016","24,8","24,8","24,8","24,8","6,60K","-0,40%"
"02.09.2016","24,9","25,0","25,1","24,9","11,60K","0,00%"
"01.09.2016","24,9","25,0","25,0","24,9","8,80K","0,00%"
"31.08.2016","24,9","24,9","24,9","24,9","1,60K","0,40%"
"30.08.2016","24,8","24,8","24,9","24,8","20,30K","0,00%"
"29.08.2016","24,8","24,7","24,8","24,7","2,70K","0,40%"
"26.08.2016","24,7","24,7","24,7","24,7","8,40K","0,00%"
"25.08.2016","24,7","24,8","24,8","24,7","10,60K","-0,80%"
"24.08.2016","24,9","24,8","24,9","24,8","14,50K","0,40%"
"23.08.2016","24,8","24,9","24,9","24,8","21,20K","0,40%"
"22.08.2016","24,7","24,5","24,7","24,5","2,00K","1,23%"
"19.08.2016","24,4","24,4","24,5","24,4","7,20K","0,00%"
"18.08.2016","24,4","24,3","24,5","24,3","4,40K","0,00%"
"17.08.2016","24,4","24,5","24,5","24,4","12,70K","0,00%"
"16.08.2016","24,4","24,6","24,6","24,4","21,10K","-0,81%"
"15.08.2016","24,6","24,7","24,7","24,6","3,80K","-1,20%"
"12.08.2016","24,9","24,7","24,9","24,7","4,90K","0,40%"
"11.08.2016","24,8","24,8","24,8","24,8","9,40K","0,81%"
"10.08.2016","24,6","24,8","24,8","24,6","4,10K","-0,81%"
"09.08.2016","24,8","24,7","24,8","24,7","19,40K","0,81%"
"08.08.2016","24,6","24,9","24,9","24,6","10,80K","-1,60%"
"05.08.2016","25,0","25,1","25,1","24,8","5,30K","-0,40%"
"04.08.2016","25,1","25,1","25,1","25,1","0,80K","-0,40%"
"03.08.2016","25,2","25,1","25,2","25,1","11,00K","0,40%"
"02.08.2016","25,1","25,2","25,2","25,1","0,60K","-1,18%"
"01.08.2016","25,4","25,3","25,4","25,3","35,60K","1,20%"
"29.07.2016","25,1","25,3","25,5","25,1","47,40K","-0,79%"
"28.07.2016","25,3","25,2","25,3","25,1","79,70K","0,80%"
"27.07.2016","25,1","25,1","25,2","25,0","11,30K","0,00%"
"26.07.2016","25,1","24,9","25,2","24,9","10,70K","1,62%"
"25.07.2016","24,7","24,7","24,8","24,7","6,30K","0,41%"
"22.07.2016","24,6","24,6","25,5","24,5","11,80K","0,82%"
"21.07.2016","24,4","24,2","24,4","24,2","59,60K","0,83%"
"20.07.2016","24,2","24,1","24,2","24,0","3,40K","1,26%"
"19.07.2016","23,9","23,8","23,9","23,8","0,60K","0,00%"
"18.07.2016","23,9","23,9","23,9","23,9","3,20K","-0,42%"
"15.07.2016","24,0","23,9","24,1","23,9","9,40K","0,42%"
"14.07.2016","23,9","24,1","24,1","23,9","2,10K","-0,83%"
"13.07.2016","24,1","24,1","24,1","24,0","9,70K","0,00%"
"12.07.2016","24,1","24,1","24,1","24,0","5,20K","0,42%"
"11.07.2016","24,0","24,0","24,1","24,0","9,20K","0,84%"
"08.07.2016","23,8","23,6","23,8","23,6","3,40K","1,28%"
"07.07.2016","23,5","23,6","23,6","23,5","19,20K","-0,42%"
"06.07.2016","23,6","23,7","23,7","23,5","9,90K","0,00%"
"05.07.2016","23,6","23,6","23,6","23,5","8,60K","0,00%"
"04.07.2016","23,6","22,5","23,6","22,5","6,80K","0,00%"
"01.07.2016","23,6","23,5","23,6","23,5","3,20K","1,29%"
"30.06.2016","23,3","23,3","23,4","23,3","2,70K","1,30%"
"29.06.2016","23,0","23,0","23,1","23,0","4,30K","0,88%"
"28.06.2016","22,8","22,9","22,9","22,8","12,40K","0,00%"
"27.06.2016","22,8","23,2","23,2","22,8","133,90K","-3,39%"
"24.06.2016","23,6","23,6","24,0","23,0","26,80K","0,00%"
"23.06.2016","23,6","23,6","23,6","23,6","19,60K","-0,42%"
"22.06.2016","23,7","23,4","23,7","23,4","5,20K","1,28%"
"21.06.2016","23,4","23,5","23,6","23,4","8,50K","-0,85%"
"20.06.2016","23,6","23,6","23,6","23,4","14,50K","0,43%"
"17.06.2016","23,5","23,8","23,8","23,5","7,20K","-0,84%"
"16.06.2016","23,7","23,8","23,8","23,7","9,50K","-0,42%"
"15.06.2016","23,8","24,0","24,0","23,8","10,30K","-0,42%"
"14.06.2016","23,9","24,0","24,0","23,9","11,50K","0,42%"
"10.06.2016","23,8","23,8","23,9","23,7","51,10K","0,42%"
"09.06.2016","23,7","23,5","23,8","23,5","14,60K","0,00%"
"08.06.2016","23,7","23,9","23,9","23,6","17,70K","-1,66%"
"07.06.2016","24,1","24,2","24,2","24,1","4,10K","0,00%"
"06.06.2016","24,1","24,2","24,2","24,1","4,50K","-1,23%"
"03.06.2016","24,4","24,7","24,8","24,4","2,30K","-1,61%"
"02.06.2016","24,8","24,5","24,8","24,4","17,40K","1,22%"
"01.06.2016","24,5","24,4","24,6","24,4","3,00K","1,24%"
"31.05.2016","24,2","24,3","24,3","24,2","8,10K","0,00%"
"30.05.2016","24,2","24,3","24,4","24,2","6,80K","-0,41%"
"27.05.2016","24,3","24,2","24,3","24,1","28,40K","1,25%"
"26.05.2016","24,0","24,0","24,0","23,8","14,70K","-0,41%"
"25.05.2016","24,1","24,5","25,0","23,9","21,10K","-0,41%"
"24.05.2016","24,2","24,0","24,2","24,0","10,60K","0,83%"
"23.05.2016","24,0","24,1","24,1","24,0","12,60K","0,42%"
"20.05.2016","23,9","23,8","23,9","23,7","1,60K","0,00%"
"19.05.2016","23,9","23,6","23,9","23,6","9,20K","2,14%"
"18.05.2016","23,4","23,3","23,4","23,3","11,70K","0,43%"
"17.05.2016","23,3","23,4","23,4","23,3","10,30K","-0,43%"
"16.05.2016","23,4","23,2","23,4","23,2","8,70K","-0,43%"
"13.05.2016","23,5","24,2","24,2","23,2","97,50K","0,00%"
"12.05.2016","23,5","23,5","23,5","23,5","3,90K","-0,84%"
"11.05.2016","23,7","24,1","24,1","23,7","8,10K","-1,66%"
"10.05.2016","24,1","23,9","24,1","23,9","16,80K","1,69%"
"06.05.2016","23,7","24,3","24,3","23,7","21,80K","0,42%"
"05.05.2016","23,6","23,8","23,8","23,6","1,70K","0,00%"
"04.05.2016","23,6","23,9","23,9","23,6","32,10K","1,29%"
"29.04.2016","23,3","23,3","23,4","23,2","43,40K","-1,27%"
"28.04.2016","23,6","23,8","23,8","23,5","13,90K","-1,67%"
"27.04.2016","24,0","23,9","24,0","23,8","21,10K","-0,41%"
"26.04.2016","24,1","24,2","24,4","24,1","15,20K","-0,41%"
"25.04.2016","24,2","24,2","24,3","24,2","2,20K","0,00%"
"22.04.2016","24,2","24,2","24,2","24,0","13,50K","0,00%"
"21.04.2016","24,2","23,9","24,2","23,9","24,70K","0,41%"
"20.04.2016","24,1","24,1","25,6","24,0","4,10K","0,00%"
"19.04.2016","24,1","24,0","24,1","24,0","14,20K","-0,82%"
"18.04.2016","24,3","24,8","24,8","24,3","11,20K","0,83%"
"15.04.2016","24,1","24,1","24,2","24,0","8,00K","0,42%"
"14.04.2016","24,0","24,0","24,1","24,0","24,70K","1,27%"
"13.04.2016","23,7","23,6","23,8","23,6","17,60K","0,42%"
"12.04.2016","23,6","23,7","23,7","23,5","26,70K","-1,67%"
"11.04.2016","24,0","23,9","24,0","23,9","7,40K","0,00%"
"08.04.2016","24,0","24,1","24,1","24,0","88,40K","-1,64%"
"07.04.2016","24,4","24,4","24,4","24,3","22,50K","0,00%"
